Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged
2438131681,"Oct 8, 2018, 1:29:38 PM",Morning Run,Run,,1669,4.11,,false,,activities/2591292014.fit.gz,0.0,,,1591.0,4118.2001953125,7.199999809265137,,10.0,,1.600000023841858,10.699999809265137,2.9000000953674316,-0.08741683512926102,,,,,,,,,355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438131907,"Oct 6, 2018, 12:07:31 PM",Morning Run,Run,,2886,10.34,,false,,activities/2591292220.fit.gz,0.0,,,2886.0,10343.400390625,5.199999809265137,,99.0,,5.900000095367432,37.099998474121094,9.399999618530273,-0.019336001947522163,,,,,,,,,920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438132069,"Oct 5, 2018, 8:25:40 PM",Afternoon Run,Run,,6597,17.70,,false,,activities/2591292398.fit.gz,0.0,,,6597.0,17703.900390625,4.400000095367432,,39.0,,-1.7999999523162842,4.699999809265137,9.100000381469727,-0.0005648473161272705,,,,,,,,,1529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438132212,"Oct 3, 2018, 7:13:09 PM",Afternoon Run,Run,,1495,4.81,,false,,activities/2591292578.fit.gz,0.0,,,1495.0,4811.60009765625,5.0,,6.0,,1.399999976158142,4.300000190734863,4.699999809265137,-0.012469864450395107,,,,,,,,,408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438132421,"Sep 30, 2018, 12:36:43 PM",Morning Run,Run,,4493,16.33,,false,,activities/2591292783.fit.gz,0.0,,,4493.0,16333.5,7.300000190734863,,95.0,,6.900000095367432,46.900001525878906,10.5,-0.1114274337887764,,,,,,,,,1425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438132609,"Sep 24, 2018, 9:03:24 PM",Afternoon Run,Run,,1393,5.00,,false,,activities/2591292997.fit.gz,0.0,,,1393.0,5003.89990234375,4.699999809265137,,6.0,,1.399999976158142,4.199999809265137,5.0,-0.0059953234158456326,,,,,,,,,430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438132828,"Sep 21, 2018, 8:55:53 PM",Afternoon Run,Run,,4820,14.50,,false,,activities/2591293230.fit.gz,0.0,,,4820.0,14499.5,4.900000095367432,,29.0,,-2.700000047683716,4.400000095367432,10.0,-0.0055174315348267555,,,,,,,,,1248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438132979,"Sep 19, 2018, 7:25:48 PM",Afternoon Run,Run,,1043,3.94,,false,,activities/2591293420.fit.gz,0.0,,,1043.0,3945.300048828125,19.200000762939453,,10.0,,-0.20000000298023224,12.5,9.5,0.005069322884082794,,,,,,,,,320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438133161,"Sep 15, 2018, 9:33:18 PM",Afternoon Run,Run,,4063,12.89,,false,,activities/2591293600.fit.gz,0.0,,,4063.0,12891.7998046875,5.099999904632568,,48.0,,-4.199999809265137,13.699999809265137,26.5,-0.04964395985007286,,,,,,,,,1118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438133324,"Sep 7, 2018, 9:18:30 PM",Afternoon Run,Run,,3909,11.28,,false,,activities/2591293756.fit.gz,0.0,,,3909.0,11285.0,4.0,,41.0,,-0.800000011920929,13.899999618530273,26.799999237060547,-0.0008861320093274117,,,,,,,,,981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
